City,State,ISO,Population,Current_Power_Usage_MW,Power_Usage_per_Capita_kW,Is_Hub,Avg_LMP_USD_per_MWh,LMP_Volatility,High_Price_Days,Elec_Rate_Change_Pct
San Diego,CA,CAISO,1400000,2310.84,1.6506,0,31.11,5,2,0.03922
Hartford,CT,ISONE,120000,162.68,1.3557,0,49.12,5,3,0.04681
Detroit,MI,MISO,640000,865.8,1.3528,0,55.86,5,4,0.05241
Sacramento,CA,CAISO,525000,814.24,1.5509,0,51.96,5,3,0.05033
Ashburn,VA,PJM,50000,70.83,1.4165,1,30.24,5,1,0.05223
Austin,TX,ERCOT,970000,1400.6,1.4439,0,54.64,5,3,0.05215
Providence,RI,ISONE,190000,259.76,1.3672,0,33.92,5,2,0.04057
Boston,MA,ISONE,675000,950.91,1.4088,1,36.62,5,2,0.05123
Sacramento,CA,CAISO,525000,862.5,1.6429,0,51.45,5,3,0.04924
Boston,MA,ISONE,675000,943.14,1.3972,1,46.17,5,2,0.06263
Los Angeles,CA,CAISO,3900000,6549.53,1.6794,1,43.34,5,2,0.05625
Baltimore,MD,PJM,580000,758.99,1.3086,0,38.74,5,2,0.04418
Richmond,VA,PJM,230000,335.05,1.4568,0,35.13,5,2,0.03905
Ashburn,VA,PJM,50000,68.15,1.363,1,43.29,5,2,0.06609
Austin,TX,ERCOT,970000,1566.05,1.6145,0,56.56,5,3,0.04993
Los Angeles,CA,CAISO,3900000,5849.26,1.4998,1,39.62,5,2,0.05848
Sacramento,CA,CAISO,525000,758.09,1.444,0,26.69,5,1,0.03765
Manassas,VA,PJM,42000,59.46,1.4157,1,42.99,5,2,0.05935
Austin,TX,ERCOT,970000,1515.12,1.562,0,27.05,5,1,0.03445
Houston,TX,ERCOT,2300000,3390.92,1.4743,0,40.03,5,2,0.04183
Cleveland,OH,PJM,370000,492.62,1.3314,0,20.32,5,1,0.03335
Richmond,VA,PJM,230000,358.67,1.5594,0,38.44,5,2,0.045
Manassas,VA,PJM,42000,64.37,1.5325,1,41.85,5,2,0.05949
Manassas,VA,PJM,42000,64.83,1.5436,1,45.26,5,3,0.06354
Santa Clara,CA,CAISO,130000,189.57,1.4582,1,41.94,5,2,0.05903
Baltimore,MD,PJM,580000,757.64,1.3063,0,34.76,5,2,0.04042
Baltimore,MD,PJM,580000,821.32,1.4161,0,42.04,5,2,0.04823
Indianapolis,IN,MISO,890000,1249.11,1.4035,0,36.12,5,2,0.03979
Hartford,CT,ISONE,120000,156.9,1.3075,0,41.01,5,2,0.03849
Hartford,CT,ISONE,120000,179.61,1.4968,0,37.13,5,2,0.04404
Indianapolis,IN,MISO,890000,1236.22,1.389,0,47.12,5,3,0.04815
Los Angeles,CA,CAISO,3900000,5987.82,1.5353,1,35.56,5,2,0.05926
Philadelphia,PA,PJM,1600000,2424.04,1.515,0,33.48,5,2,0.03668
Baltimore,MD,PJM,580000,890.0,1.5345,0,48.71,5,2,0.04594
Detroit,MI,MISO,640000,845.28,1.3207,0,44.01,5,2,0.04997
Cleveland,OH,PJM,370000,544.71,1.4722,0,40.75,5,2,0.04165
Austin,TX,ERCOT,970000,1368.61,1.4109,0,25.07,5,2,0.02984
Houston,TX,ERCOT,2300000,3481.69,1.5138,0,57.76,5,3,0.05196
San Diego,CA,CAISO,1400000,2314.69,1.6534,0,48.17,5,3,0.04699
Detroit,MI,MISO,640000,910.99,1.4234,0,36.46,5,2,0.03867
Dallas,TX,ERCOT,1300000,2160.23,1.6617,1,40.59,5,2,0.05437
Dallas,TX,ERCOT,1300000,1873.96,1.4415,1,34.18,5,2,0.05418
Providence,RI,ISONE,190000,268.07,1.4109,0,59.56,5,4,0.0569
Sacramento,CA,CAISO,525000,856.66,1.6317,0,46.59,5,3,0.04682
San Diego,CA,CAISO,1400000,2249.79,1.607,0,27.32,5,1,0.03098
Sacramento,CA,CAISO,525000,825.42,1.5722,0,32.63,5,2,0.03712
Providence,RI,ISONE,190000,262.53,1.3818,0,26.31,5,2,0.03672
Baltimore,MD,PJM,580000,805.85,1.3894,0,29.23,5,1,0.03974
Minneapolis,MN,MISO,430000,638.75,1.4855,1,33.92,5,2,0.05539
Houston,TX,ERCOT,2300000,3516.52,1.5289,0,54.24,5,3,0.05177
Manassas,VA,PJM,42000,67.0,1.5951,1,43.32,5,3,0.06397
Dallas,TX,ERCOT,1300000,2038.89,1.5684,1,41.37,5,2,0.06026
Indianapolis,IN,MISO,890000,1174.37,1.3195,0,23.8,5,1,0.03302
Richmond,VA,PJM,230000,307.1,1.3352,0,39.44,5,2,0.03806
Hartford,CT,ISONE,120000,171.25,1.4271,0,55.58,5,3,0.04485
San Diego,CA,CAISO,1400000,2296.76,1.6405,0,43.83,5,2,0.04327
Indianapolis,IN,MISO,890000,1213.87,1.3639,0,52.42,5,3,0.05012
Philadelphia,PA,PJM,1600000,2297.45,1.4359,0,42.46,5,2,0.04696
Hartford,CT,ISONE,120000,163.91,1.3659,0,51.15,5,3,0.04921
Hartford,CT,ISONE,120000,164.26,1.3688,0,38.14,5,2,0.03804
Detroit,MI,MISO,640000,865.81,1.3528,0,37.73,5,2,0.04277
Philadelphia,PA,PJM,1600000,2502.55,1.5641,0,55.67,5,4,0.05194
San Antonio,TX,ERCOT,1450000,2401.55,1.6562,1,39.61,5,2,0.05729
Providence,RI,ISONE,190000,259.66,1.3666,0,39.34,5,2,0.04349
Richmond,VA,PJM,230000,325.22,1.414,0,64.1,5,4,0.05834
Dallas,TX,ERCOT,1300000,2089.31,1.6072,1,34.9,5,2,0.05798
Indianapolis,IN,MISO,890000,1275.15,1.4328,0,42.63,5,2,0.04127
Hartford,CT,ISONE,120000,170.56,1.4213,0,56.41,5,3,0.05277
Indianapolis,IN,MISO,890000,1164.12,1.308,0,33.79,5,1,0.04246
Indianapolis,IN,MISO,890000,1162.36,1.306,0,49.67,5,3,0.05075
San Antonio,TX,ERCOT,1450000,2322.78,1.6019,1,42.01,5,2,0.05755
Cleveland,OH,PJM,370000,512.56,1.3853,0,40.62,5,2,0.04557
Manassas,VA,PJM,42000,65.19,1.5522,1,33.39,5,2,0.05457
Des Moines,IA,MISO,215000,306.78,1.4269,1,37.22,5,2,0.06248
Hartford,CT,ISONE,120000,168.58,1.4048,0,32.52,5,2,0.03793
Providence,RI,ISONE,190000,254.83,1.3412,0,43.85,5,2,0.04712
Des Moines,IA,MISO,215000,315.24,1.4662,1,33.99,5,1,0.05367
San Diego,CA,CAISO,1400000,2314.22,1.653,0,32.6,5,2,0.0372
Austin,TX,ERCOT,970000,1574.91,1.6236,0,46.85,5,3,0.04117
Providence,RI,ISONE,190000,262.81,1.3832,0,53.17,5,3,0.04931
Richmond,VA,PJM,230000,350.43,1.5236,0,35.19,5,2,0.03646
Detroit,MI,MISO,640000,870.3,1.3598,0,41.29,5,2,0.04721
Sacramento,CA,CAISO,525000,737.85,1.4054,0,40.87,5,3,0.04528
Los Angeles,CA,CAISO,3900000,5945.9,1.5246,1,41.68,5,2,0.05826
Philadelphia,PA,PJM,1600000,2198.31,1.3739,0,38.02,5,2,0.04814
Providence,RI,ISONE,190000,250.29,1.3173,0,29.43,5,2,0.03932
Richmond,VA,PJM,230000,347.22,1.5096,0,44.13,5,3,0.04704
Sacramento,CA,CAISO,525000,810.5,1.5438,0,40.85,5,2,0.03714
Des Moines,IA,MISO,215000,306.93,1.4276,1,39.87,5,2,0.06012
Dallas,TX,ERCOT,1300000,2195.29,1.6887,1,38.98,5,2,0.05829
Minneapolis,MN,MISO,430000,620.28,1.4425,1,40.72,5,2,0.05481
Hartford,CT,ISONE,120000,156.96,1.308,0,50.99,5,3,0.0483
Providence,RI,ISONE,190000,256.04,1.3476,0,45.12,5,2,0.04784
Providence,RI,ISONE,190000,263.66,1.3877,0,36.51,5,2,0.03809
Detroit,MI,MISO,640000,944.33,1.4755,0,35.83,5,2,0.0396
San Diego,CA,CAISO,1400000,2017.65,1.4412,0,33.27,5,2,0.03747
Providence,RI,ISONE,190000,276.08,1.453,0,54.3,5,3,0.05559
Dallas,TX,ERCOT,1300000,2133.67,1.6413,1,40.86,5,2,0.05954
Cleveland,OH,PJM,370000,536.12,1.449,0,54.45,5,3,0.04858
Austin,TX,ERCOT,970000,1477.29,1.523,0,57.66,5,4,0.05769
Houston,TX,ERCOT,2300000,3841.47,1.6702,0,31.52,5,2,0.04084
Baltimore,MD,PJM,580000,771.03,1.3294,0,24.66,5,1,0.03251
Boston,MA,ISONE,675000,902.71,1.3374,1,36.59,5,2,0.05954
Los Angeles,CA,CAISO,3900000,6435.28,1.6501,1,32.96,5,2,0.05711
Los Angeles,CA,CAISO,3900000,6041.07,1.549,1,42.17,5,2,0.05985
Des Moines,IA,MISO,215000,295.98,1.3767,1,42.32,5,2,0.06252
Austin,TX,ERCOT,970000,1388.54,1.4315,0,53.96,5,3,0.04911
Houston,TX,ERCOT,2300000,3606.27,1.5679,0,51.96,5,3,0.05279
Baltimore,MD,PJM,580000,842.38,1.4524,0,56.34,5,3,0.05636
Philadelphia,PA,PJM,1600000,2277.48,1.4234,0,47.79,5,3,0.04219
Manassas,VA,PJM,42000,56.84,1.3532,1,41.79,5,2,0.06196
Hartford,CT,ISONE,120000,161.98,1.3498,0,48.25,5,3,0.0492
Hartford,CT,ISONE,120000,164.9,1.3742,0,38.97,5,2,0.04489
Ashburn,VA,PJM,50000,79.82,1.5964,1,39.09,5,2,0.05224
Los Angeles,CA,CAISO,3900000,5603.0,1.4367,1,40.14,5,2,0.05982
Minneapolis,MN,MISO,430000,621.01,1.4442,1,35.43,5,2,0.0546
San Diego,CA,CAISO,1400000,2305.49,1.6468,0,22.39,5,1,0.0283
Dallas,TX,ERCOT,1300000,2039.12,1.5686,1,28.09,5,1,0.05076
Baltimore,MD,PJM,580000,767.43,1.3231,0,48.32,5,3,0.04256
Detroit,MI,MISO,640000,836.22,1.3066,0,44.15,5,2,0.04311
Boston,MA,ISONE,675000,936.2,1.387,1,38.18,5,2,0.05805
Indianapolis,IN,MISO,890000,1315.65,1.4783,0,33.25,5,2,0.03903
San Antonio,TX,ERCOT,1450000,2083.59,1.437,1,50.12,5,3,0.06703
Baltimore,MD,PJM,580000,782.95,1.3499,0,42.99,5,3,0.04274
Philadelphia,PA,PJM,1600000,2352.05,1.47,0,26.97,5,1,0.03582
Cleveland,OH,PJM,370000,515.95,1.3945,0,59.99,5,4,0.0537
Minneapolis,MN,MISO,430000,624.34,1.452,1,40.66,5,2,0.05764
Philadelphia,PA,PJM,1600000,2257.26,1.4108,0,24.82,5,1,0.0275
Houston,TX,ERCOT,2300000,3303.89,1.4365,0,53.77,5,3,0.05502
Indianapolis,IN,MISO,890000,1273.59,1.431,0,38.1,5,2,0.04722
Hartford,CT,ISONE,120000,179.54,1.4962,0,42.25,5,2,0.04481
Austin,TX,ERCOT,970000,1459.8,1.5049,0,41.78,5,2,0.04456
Manassas,VA,PJM,42000,63.99,1.5235,1,37.96,5,2,0.05445
Austin,TX,ERCOT,970000,1363.13,1.4053,0,33.49,5,1,0.03971
Hartford,CT,ISONE,120000,179.35,1.4946,0,43.85,5,2,0.0426
Indianapolis,IN,MISO,890000,1242.11,1.3956,0,26.13,5,2,0.03421
Providence,RI,ISONE,190000,281.57,1.4819,0,56.41,5,3,0.05248
Austin,TX,ERCOT,970000,1606.31,1.656,0,35.95,5,2,0.03509
Richmond,VA,PJM,230000,321.85,1.3993,0,44.18,5,2,0.04649
Austin,TX,ERCOT,970000,1437.08,1.4815,0,52.41,5,3,0.05238
Indianapolis,IN,MISO,890000,1193.75,1.3413,0,24.12,5,1,0.03524
Richmond,VA,PJM,230000,361.42,1.5714,0,42.02,5,2,0.04279
Austin,TX,ERCOT,970000,1586.58,1.6356,0,22.98,5,1,0.03608
San Antonio,TX,ERCOT,1450000,2343.25,1.616,1,37.56,5,2,0.05557
Houston,TX,ERCOT,2300000,3832.22,1.6662,0,48.01,5,3,0.04763
Austin,TX,ERCOT,970000,1587.06,1.6361,0,37.17,5,2,0.04883
Minneapolis,MN,MISO,430000,606.69,1.4109,1,31.26,5,2,0.05685
Boston,MA,ISONE,675000,995.35,1.4746,1,43.14,5,2,0.05932
Baltimore,MD,PJM,580000,877.58,1.5131,0,44.77,5,3,0.04394
Manassas,VA,PJM,42000,55.69,1.3259,1,44.71,5,3,0.06352
Philadelphia,PA,PJM,1600000,2470.9,1.5443,0,30.47,5,2,0.04482
Hartford,CT,ISONE,120000,156.0,1.3,0,31.48,5,2,0.03639
Dallas,TX,ERCOT,1300000,1847.89,1.4215,1,46.99,5,3,0.06374
Los Angeles,CA,CAISO,3900000,6335.62,1.6245,1,30.91,5,2,0.05378
Dallas,TX,ERCOT,1300000,2070.87,1.593,1,36.95,5,2,0.05734
Santa Clara,CA,CAISO,130000,204.77,1.5752,1,44.37,5,2,0.06007
Boston,MA,ISONE,675000,1012.02,1.4993,1,41.53,5,2,0.05515
Houston,TX,ERCOT,2300000,3233.9,1.406,0,30.14,5,1,0.03624
Austin,TX,ERCOT,970000,1446.85,1.4916,0,41.86,5,3,0.04349
Ashburn,VA,PJM,50000,73.95,1.4789,1,38.26,5,2,0.05598
Philadelphia,PA,PJM,1600000,2110.13,1.3188,0,42.38,5,3,0.0443
Philadelphia,PA,PJM,1600000,2246.29,1.4039,0,40.26,5,2,0.04188
Sacramento,CA,CAISO,525000,745.39,1.4198,0,55.1,5,3,0.05112
Houston,TX,ERCOT,2300000,3300.24,1.4349,0,55.67,5,3,0.04841
Cleveland,OH,PJM,370000,547.76,1.4804,0,44.15,5,3,0.04941
Sacramento,CA,CAISO,525000,870.13,1.6574,0,60.57,5,3,0.05502
Detroit,MI,MISO,640000,868.11,1.3564,0,44.57,5,2,0.04892
San Antonio,TX,ERCOT,1450000,2234.08,1.5407,1,30.88,5,2,0.05434
Des Moines,IA,MISO,215000,287.06,1.3352,1,40.14,5,2,0.05752
Cleveland,OH,PJM,370000,531.96,1.4377,0,59.51,5,3,0.05728
Ashburn,VA,PJM,50000,70.74,1.4148,1,40.42,5,2,0.05995
Minneapolis,MN,MISO,430000,576.12,1.3398,1,42.83,5,2,0.05386
San Antonio,TX,ERCOT,1450000,2440.92,1.6834,1,41.21,5,2,0.0557
Providence,RI,ISONE,190000,249.95,1.3155,0,46.44,5,3,0.05037
Philadelphia,PA,PJM,1600000,2168.99,1.3556,0,60.42,5,4,0.05546
Detroit,MI,MISO,640000,875.26,1.3676,0,37.42,5,2,0.03786
Hartford,CT,ISONE,120000,156.23,1.3019,0,26.29,5,1,0.02973
Richmond,VA,PJM,230000,344.64,1.4984,0,45.2,5,3,0.04245
Cleveland,OH,PJM,370000,545.18,1.4735,0,29.23,5,2,0.03954
Los Angeles,CA,CAISO,3900000,6363.7,1.6317,1,43.97,5,2,0.05838
Detroit,MI,MISO,640000,902.01,1.4094,0,36.2,5,2,0.04331
Baltimore,MD,PJM,580000,770.28,1.3281,0,41.0,5,2,0.0455
Minneapolis,MN,MISO,430000,629.63,1.4643,1,36.13,5,2,0.06141
Hartford,CT,ISONE,120000,156.04,1.3003,0,42.92,5,2,0.04565
Richmond,VA,PJM,230000,348.31,1.5144,0,57.09,5,3,0.05266
Manassas,VA,PJM,42000,56.23,1.3387,1,39.54,5,2,0.05953
Cleveland,OH,PJM,370000,588.18,1.5897,0,32.47,5,2,0.03725
Cleveland,OH,PJM,370000,539.08,1.457,0,45.41,5,3,0.04375
Los Angeles,CA,CAISO,3900000,6613.5,1.6958,1,44.92,5,2,0.05568
Providence,RI,ISONE,190000,259.52,1.3659,0,40.13,5,2,0.04829
Des Moines,IA,MISO,215000,314.36,1.4621,1,33.44,5,2,0.05315
Dallas,TX,ERCOT,1300000,1933.2,1.4871,1,43.36,5,3,0.06177
Cleveland,OH,PJM,370000,554.56,1.4988,0,45.95,5,3,0.04913
Austin,TX,ERCOT,970000,1592.48,1.6417,0,46.92,5,3,0.04917
Detroit,MI,MISO,640000,954.64,1.4916,0,25.65,5,1,0.03932
Austin,TX,ERCOT,970000,1376.83,1.4194,0,35.55,5,2,0.03733
Hartford,CT,ISONE,120000,175.04,1.4587,0,37.95,5,2,0.04228
Detroit,MI,MISO,640000,839.58,1.3119,0,28.88,5,1,0.03343
Sacramento,CA,CAISO,525000,769.88,1.4664,0,30.39,5,2,0.04107
Baltimore,MD,PJM,580000,848.84,1.4635,0,44.59,5,3,0.04462
Providence,RI,ISONE,190000,262.97,1.3841,0,41.63,5,2,0.043
Sacramento,CA,CAISO,525000,837.46,1.5952,0,26.55,5,1,0.03698
Minneapolis,MN,MISO,430000,644.81,1.4996,1,30.81,5,2,0.05548
Sacramento,CA,CAISO,525000,813.39,1.5493,0,38.14,5,2,0.03997
Houston,TX,ERCOT,2300000,3566.14,1.5505,0,47.1,5,3,0.04972
Richmond,VA,PJM,230000,311.24,1.3532,0,33.65,5,1,0.04279
Boston,MA,ISONE,675000,956.49,1.417,1,45.61,5,3,0.06046
Richmond,VA,PJM,230000,338.57,1.472,0,36.69,5,2,0.04077
Los Angeles,CA,CAISO,3900000,5844.56,1.4986,1,38.14,5,2,0.06277
Baltimore,MD,PJM,580000,888.29,1.5315,0,43.14,5,2,0.04364
Detroit,MI,MISO,640000,872.05,1.3626,0,42.72,5,2,0.04057
Cleveland,OH,PJM,370000,494.3,1.336,0,47.88,5,3,0.04481
Los Angeles,CA,CAISO,3900000,6378.4,1.6355,1,46.54,5,3,0.06833
Boston,MA,ISONE,675000,904.28,1.3397,1,48.67,5,3,0.06533
Philadelphia,PA,PJM,1600000,2157.65,1.3485,0,62.09,5,4,0.06346
Los Angeles,CA,CAISO,3900000,5741.05,1.4721,1,47.43,5,3,0.06371
Hartford,CT,ISONE,120000,178.96,1.4913,0,48.35,5,3,0.04746
Richmond,VA,PJM,230000,348.4,1.5148,0,36.68,5,2,0.0398
Detroit,MI,MISO,640000,850.27,1.3285,0,22.75,5,1,0.03236
Hartford,CT,ISONE,120000,170.12,1.4177,0,42.13,5,2,0.04465
Austin,TX,ERCOT,970000,1514.46,1.5613,0,33.66,5,2,0.04051
Des Moines,IA,MISO,215000,309.65,1.4403,1,44.41,5,3,0.06121
Des Moines,IA,MISO,215000,306.61,1.4261,1,41.13,5,2,0.05895
Cleveland,OH,PJM,370000,521.36,1.4091,0,48.29,5,3,0.05067
Boston,MA,ISONE,675000,1008.11,1.4935,1,41.34,5,2,0.05784
Hartford,CT,ISONE,120000,165.37,1.3781,0,30.5,5,2,0.03504
Detroit,MI,MISO,640000,905.62,1.415,0,58.69,5,3,0.051
Santa Clara,CA,CAISO,130000,199.28,1.5329,1,33.96,5,2,0.0585
Indianapolis,IN,MISO,890000,1164.41,1.3083,0,43.38,5,2,0.04364
Des Moines,IA,MISO,215000,310.05,1.4421,1,40.13,5,2,0.066
Indianapolis,IN,MISO,890000,1246.91,1.401,0,59.87,5,4,0.05595
Detroit,MI,MISO,640000,881.75,1.3777,0,37.26,5,2,0.03743
Des Moines,IA,MISO,215000,293.38,1.3646,1,43.49,5,2,0.05758
Indianapolis,IN,MISO,890000,1165.05,1.309,0,42.48,5,2,0.04562
Austin,TX,ERCOT,970000,1569.11,1.6176,0,49.86,5,3,0.05251
Dallas,TX,ERCOT,1300000,1991.69,1.5321,1,47.57,5,2,0.06384
Detroit,MI,MISO,640000,895.21,1.3988,0,40.18,5,2,0.0434
San Diego,CA,CAISO,1400000,2076.39,1.4831,0,31.83,5,1,0.0384
Sacramento,CA,CAISO,525000,791.1,1.5069,0,42.47,5,3,0.05142
San Antonio,TX,ERCOT,1450000,2104.78,1.4516,1,41.71,5,2,0.06061
Indianapolis,IN,MISO,890000,1214.02,1.3641,0,55.66,5,3,0.05584
Ashburn,VA,PJM,50000,65.28,1.3055,1,42.09,5,2,0.05828
Santa Clara,CA,CAISO,130000,194.2,1.4938,1,37.35,5,2,0.05806
Manassas,VA,PJM,42000,56.39,1.3426,1,38.5,5,3,0.05776
Philadelphia,PA,PJM,1600000,2137.89,1.3362,0,38.82,5,2,0.03959
Ashburn,VA,PJM,50000,77.65,1.553,1,40.67,5,2,0.06211
Cleveland,OH,PJM,370000,578.04,1.5623,0,54.51,5,3,0.04952
Richmond,VA,PJM,230000,321.71,1.3987,0,43.07,5,2,0.04685
Providence,RI,ISONE,190000,282.78,1.4883,0,44.51,5,3,0.04786
Manassas,VA,PJM,42000,55.81,1.3288,1,41.53,5,2,0.05931
Detroit,MI,MISO,640000,897.95,1.403,0,47.76,5,3,0.0505
Houston,TX,ERCOT,2300000,3799.45,1.6519,0,48.61,5,3,0.04709
Baltimore,MD,PJM,580000,918.7,1.584,0,32.78,5,2,0.03718
Austin,TX,ERCOT,970000,1646.27,1.6972,0,41.25,5,2,0.03675
Detroit,MI,MISO,640000,959.42,1.4991,0,29.74,5,2,0.03536
Boston,MA,ISONE,675000,908.27,1.3456,1,38.6,5,2,0.05493
Minneapolis,MN,MISO,430000,601.46,1.3988,1,44.81,5,2,0.06505
Providence,RI,ISONE,190000,268.57,1.4135,0,51.52,5,3,0.04686
Sacramento,CA,CAISO,525000,833.19,1.587,0,29.36,5,1,0.03419
Baltimore,MD,PJM,580000,890.03,1.5345,0,31.48,5,2,0.03356
Richmond,VA,PJM,230000,343.8,1.4948,0,21.38,5,1,0.02953
Minneapolis,MN,MISO,430000,605.21,1.4075,1,40.69,5,3,0.06374
Los Angeles,CA,CAISO,3900000,6559.07,1.6818,1,41.41,5,2,0.06019
Baltimore,MD,PJM,580000,829.4,1.43,0,42.17,5,2,0.04606
Austin,TX,ERCOT,970000,1586.74,1.6358,0,43.35,5,2,0.04672
Baltimore,MD,PJM,580000,760.05,1.3104,0,45.29,5,2,0.04948
San Antonio,TX,ERCOT,1450000,2303.62,1.5887,1,37.78,5,2,0.05727
Santa Clara,CA,CAISO,130000,205.92,1.584,1,47.33,5,2,0.05968
Boston,MA,ISONE,675000,918.83,1.3612,1,34.68,5,2,0.05803
Boston,MA,ISONE,675000,947.25,1.4033,1,35.3,5,2,0.05757
Philadelphia,PA,PJM,1600000,2133.82,1.3336,0,20.0,5,1,0.03196
Manassas,VA,PJM,42000,56.17,1.3375,1,40.92,5,2,0.06204
San Diego,CA,CAISO,1400000,2005.8,1.4327,0,46.98,5,2,0.04071
Baltimore,MD,PJM,580000,889.08,1.5329,0,53.24,5,3,0.05458
Baltimore,MD,PJM,580000,782.93,1.3499,0,41.52,5,2,0.0457
San Antonio,TX,ERCOT,1450000,2353.07,1.6228,1,44.28,5,2,0.05685
Austin,TX,ERCOT,970000,1391.11,1.4341,0,55.68,5,3,0.05054
Baltimore,MD,PJM,580000,791.61,1.3649,0,52.24,5,3,0.05308
Hartford,CT,ISONE,120000,174.04,1.4503,0,23.46,5,1,0.03246
Manassas,VA,PJM,42000,59.57,1.4183,1,42.24,5,3,0.06485
Providence,RI,ISONE,190000,284.33,1.4965,0,30.72,5,2,0.03895
Des Moines,IA,MISO,215000,302.58,1.4074,1,35.87,5,2,0.06035
Richmond,VA,PJM,230000,363.03,1.5784,0,49.25,5,3,0.05064
Minneapolis,MN,MISO,430000,621.87,1.4462,1,44.25,5,3,0.05809
Minneapolis,MN,MISO,430000,573.24,1.3331,1,43.68,5,2,0.06166
Houston,TX,ERCOT,2300000,3890.06,1.6913,0,31.21,5,1,0.02882
Sacramento,CA,CAISO,525000,771.9,1.4703,0,33.26,5,2,0.04294
Providence,RI,ISONE,190000,248.02,1.3054,0,37.44,5,2,0.04305
Houston,TX,ERCOT,2300000,3836.85,1.6682,0,46.75,5,3,0.04827
Hartford,CT,ISONE,120000,167.85,1.3987,0,45.08,5,3,0.04638
Santa Clara,CA,CAISO,130000,211.51,1.627,1,48.85,5,3,0.0666
San Diego,CA,CAISO,1400000,2017.5,1.4411,0,43.91,5,2,0.04464
Hartford,CT,ISONE,120000,168.71,1.406,0,48.78,5,3,0.0481
Philadelphia,PA,PJM,1600000,2185.58,1.366,0,44.9,5,3,0.0452
San Diego,CA,CAISO,1400000,2136.61,1.5262,0,44.91,5,3,0.04387
Sacramento,CA,CAISO,525000,856.77,1.632,0,40.27,5,3,0.04777
Cleveland,OH,PJM,370000,579.55,1.5664,0,36.88,5,2,0.04043
Ashburn,VA,PJM,50000,73.7,1.474,1,38.49,5,3,0.05549
Detroit,MI,MISO,640000,942.01,1.4719,0,57.19,5,3,0.05656
Baltimore,MD,PJM,580000,911.17,1.571,0,35.04,5,2,0.04396
Hartford,CT,ISONE,120000,167.99,1.4,0,58.57,5,4,0.05285
Cleveland,OH,PJM,370000,555.12,1.5003,0,39.96,5,2,0.04018
Providence,RI,ISONE,190000,250.96,1.3209,0,40.18,5,2,0.04471
Minneapolis,MN,MISO,430000,565.89,1.316,1,48.9,5,3,0.06242
Ashburn,VA,PJM,50000,77.22,1.5445,1,42.12,5,2,0.05829
Cleveland,OH,PJM,370000,586.52,1.5852,0,52.24,5,3,0.047
Detroit,MI,MISO,640000,898.76,1.4043,0,51.56,5,3,0.0495
Austin,TX,ERCOT,970000,1557.23,1.6054,0,28.12,5,1,0.03239
Hartford,CT,ISONE,120000,173.42,1.4452,0,23.05,5,1,0.02957
Austin,TX,ERCOT,970000,1636.92,1.6875,0,29.79,5,1,0.03359
Sacramento,CA,CAISO,525000,856.2,1.6308,0,25.53,5,1,0.02792
Hartford,CT,ISONE,120000,160.92,1.341,0,43.84,5,2,0.04192
San Diego,CA,CAISO,1400000,2066.33,1.4759,0,36.44,5,2,0.03729
Philadelphia,PA,PJM,1600000,2391.64,1.4948,0,43.54,5,2,0.04347
Richmond,VA,PJM,230000,338.54,1.4719,0,54.09,5,3,0.04552
Santa Clara,CA,CAISO,130000,195.13,1.501,1,39.73,5,2,0.06172
Indianapolis,IN,MISO,890000,1328.2,1.4924,0,48.51,5,3,0.05049
Indianapolis,IN,MISO,890000,1283.7,1.4424,0,25.61,5,1,0.03369
Des Moines,IA,MISO,215000,294.08,1.3678,1,42.89,5,2,0.05664
Des Moines,IA,MISO,215000,290.08,1.3492,1,44.28,5,2,0.05289
Providence,RI,ISONE,190000,264.72,1.3933,0,34.23,5,2,0.0376
Sacramento,CA,CAISO,525000,838.9,1.5979,0,34.73,5,1,0.04243
Houston,TX,ERCOT,2300000,3400.57,1.4785,0,36.15,5,2,0.0438
Baltimore,MD,PJM,580000,868.2,1.4969,0,37.07,5,2,0.03943
Baltimore,MD,PJM,580000,769.45,1.3266,0,28.15,5,1,0.03193
Austin,TX,ERCOT,970000,1422.49,1.4665,0,44.75,5,3,0.04508
San Antonio,TX,ERCOT,1450000,2215.43,1.5279,1,33.04,5,2,0.05799
Austin,TX,ERCOT,970000,1408.57,1.4521,0,26.69,5,1,0.03493
Ashburn,VA,PJM,50000,71.79,1.4358,1,45.29,5,2,0.06149
Boston,MA,ISONE,675000,949.13,1.4061,1,31.6,5,2,0.05677
Houston,TX,ERCOT,2300000,3427.08,1.49,0,36.39,5,2,0.04171
Indianapolis,IN,MISO,890000,1188.95,1.3359,0,32.43,5,2,0.03818
Baltimore,MD,PJM,580000,819.06,1.4122,0,37.92,5,2,0.04137
Ashburn,VA,PJM,50000,77.12,1.5424,1,42.19,5,2,0.05461
Minneapolis,MN,MISO,430000,560.34,1.3031,1,41.17,5,2,0.06011
Santa Clara,CA,CAISO,130000,207.95,1.5996,1,37.61,5,2,0.0602
Houston,TX,ERCOT,2300000,3748.46,1.6298,0,28.18,5,1,0.03638
Dallas,TX,ERCOT,1300000,2131.18,1.6394,1,39.59,5,2,0.05889
Houston,TX,ERCOT,2300000,3583.44,1.558,0,40.23,5,2,0.04302
Hartford,CT,ISONE,120000,166.04,1.3837,0,44.64,5,3,0.0495
San Diego,CA,CAISO,1400000,2133.59,1.524,0,46.33,5,3,0.04646
Minneapolis,MN,MISO,430000,609.85,1.4183,1,44.41,5,3,0.06161
