State,Year,RegionID,RegionName,RegionType,StateName,Metro,CountyName,Date,Avg_Home_Value,HomeValue_Pct_Change,Company,Project,Location,AnnouncementDate,Is_Post_Announcement
PA,2006,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2006-12-31,196281.6179617944,1.3140908379595029,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2006,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2006-12-31,196281.6179617944,1.3140908379595029,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2006,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2006-12-31,196281.6179617944,1.3140908379595029,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2007,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2007-12-31,199438.73511126928,1.6084629738936762,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2007,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2007-12-31,199438.73511126928,1.6084629738936762,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2007,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2007-12-31,199438.73511126928,1.6084629738936762,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2008,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2008-12-31,187850.1025639804,-5.810622766346485,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2008,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2008-12-31,187850.1025639804,-5.810622766346485,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2008,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2008-12-31,187850.1025639804,-5.810622766346485,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2009,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2009-12-31,179068.75234474486,-4.6746581978813095,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2009,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2009-12-31,179068.75234474486,-4.6746581978813095,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2009,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2009-12-31,179068.75234474486,-4.6746581978813095,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2010,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2010-12-31,171726.16517808425,-4.100429064544208,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2010,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2010-12-31,171726.16517808425,-4.100429064544208,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2010,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2010-12-31,171726.16517808425,-4.100429064544208,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2011,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2011-12-31,146842.66516699115,-14.490220511992623,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2011,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2011-12-31,146842.66516699115,-14.490220511992623,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2011,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2011-12-31,146842.66516699115,-14.490220511992623,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2012,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2012-12-31,81720.40336205302,-44.34832460367043,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2012,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2012-12-31,81720.40336205302,-44.34832460367043,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2012,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2012-12-31,81720.40336205302,-44.34832460367043,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2013,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2013-12-31,133284.90736349532,63.098690021134104,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2013,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2013-12-31,133284.90736349532,63.098690021134104,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2013,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2013-12-31,133284.90736349532,63.098690021134104,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2014,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2014-12-31,149228.4465725938,11.961998942323726,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2014,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2014-12-31,149228.4465725938,11.961998942323726,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2014,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2014-12-31,149228.4465725938,11.961998942323726,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2015,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2015-12-31,148456.68934213737,-0.5171649562679015,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2015,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2015-12-31,148456.68934213737,-0.5171649562679015,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2015,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2015-12-31,148456.68934213737,-0.5171649562679015,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2016,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2016-12-31,151831.92584459812,2.273549624080662,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2016,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2016-12-31,151831.92584459812,2.273549624080662,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2016,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2016-12-31,151831.92584459812,2.273549624080662,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2017,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2017-12-31,160909.14080904218,5.978462641470217,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2017,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2017-12-31,160909.14080904218,5.978462641470217,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2017,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2017-12-31,160909.14080904218,5.978462641470217,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2018,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2018-12-31,167968.62970039275,4.387251622782795,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2018,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2018-12-31,167968.62970039275,4.387251622782795,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2018,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2018-12-31,167968.62970039275,4.387251622782795,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2019,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2019-12-31,168985.83523202644,0.6055925641877735,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2019,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2019-12-31,168985.83523202644,0.6055925641877735,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2019,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2019-12-31,168985.83523202644,0.6055925641877735,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2020,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2020-12-31,188413.3032658632,11.49650679724832,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2020,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2020-12-31,188413.3032658632,11.49650679724832,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2020,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2020-12-31,188413.3032658632,11.49650679724832,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2021,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2021-12-31,208220.1237942912,10.51243207624215,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2021,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2021-12-31,208220.1237942912,10.51243207624215,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2021,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2021-12-31,208220.1237942912,10.51243207624215,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2022,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2022-12-31,229950.90646914692,10.436446909581342,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2022,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2022-12-31,229950.90646914692,10.436446909581342,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2022,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2022-12-31,229950.90646914692,10.436446909581342,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2023,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2023-12-31,250753.1071413846,9.046366022927057,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,0
PA,2023,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2023-12-31,250753.1071413846,9.046366022927057,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2023,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2023-12-31,250753.1071413846,9.046366022927057,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2024,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2024-12-31,270450.8583535734,7.8554365434373,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,1
PA,2024,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2024-12-31,270450.8583535734,7.8554365434373,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,0
PA,2024,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2024-12-31,270450.8583535734,7.8554365434373,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,0
PA,2025,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2025-09-30,284413.2370516571,5.162630572919102,AWS,AI Innovation Campuses, Salem & Falls Townships,2024-01-01,1
PA,2025,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2025-09-30,284413.2370516571,5.162630572919102,AWS,AI Innovation Campuses (update/expansion), Salem & Falls Townships,2025-06-15,1
PA,2025,13374,Portland,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,2025-09-30,284413.2370516571,5.162630572919102,PowerHouse Data Centers/Pennsylvania Data Center Partners,Three Hyperscale Campuses, Carlisle,2025-07-15,1
RI,2001,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2001-12-31,452067.8858199585,13.823430592210803,,,,,0
RI,2002,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2002-12-31,564479.969355303,24.8661953351214,,,,,0
RI,2003,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2003-12-31,659811.2646385765,16.888339792136865,,,,,0
RI,2004,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2004-12-31,791964.7796491142,20.028987392770127,,,,,0
RI,2005,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2005-12-31,909622.7596452486,14.85646622420047,,,,,0
RI,2006,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2006-12-31,965181.6290026756,6.1079022889769075,,,,,0
RI,2007,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2007-12-31,990475.9645438114,2.620681411774539,,,,,0
RI,2008,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2008-12-31,901593.8436965336,-8.973677709404559,,,,,0
RI,2009,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2009-12-31,824106.6960149718,-8.594462819739823,,,,,0
RI,2010,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2010-12-31,807336.7667787051,-2.0349220941122015,,,,,0
RI,2011,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2011-12-31,827528.3306258606,2.501008832747753,,,,,0
RI,2012,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2012-12-31,880435.9327713129,6.393449044268751,,,,,0
RI,2013,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2013-12-31,908968.3952883616,3.240719904199985,,,,,0
RI,2014,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2014-12-31,940494.2101735728,3.4683070444060826,,,,,0
RI,2015,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2015-12-31,953614.4305914412,1.3950346823982107,,,,,0
RI,2016,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2016-12-31,877420.2578249612,-7.990039823456074,,,,,0
RI,2017,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2017-12-31,890551.3181245159,1.496553126332567,,,,,0
RI,2018,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2018-12-31,940851.647542912,5.648223566085742,,,,,0
RI,2019,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2019-12-31,927023.0336046016,-1.4697974940496294,,,,,0
RI,2020,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2020-12-31,1030145.0666826384,11.123999009718345,,,,,0
RI,2021,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2021-12-31,1297644.232413391,25.96713554064538,,,,,0
RI,2022,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2022-12-31,1467181.6200402305,13.06501299755556,,,,,0
RI,2023,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2023-12-31,1614900.300294376,10.068193210469412,,,,,0
RI,2024,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2024-12-31,1717258.208139727,6.338342238631833,,,,,0
RI,2025,398956,New Shoreham,city,RI,"Providence-Warwick, RI-MA",Washington County,2025-09-30,1877014.9300768825,9.303011112709548,,,,,0
SC,2001,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2001-12-31,185468.60532140677,-32.968946668157386,,,,,0
SC,2002,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2002-12-31,190757.6780932377,2.851734805826167,,,,,0
SC,2003,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2003-12-31,56407.02745732823,-70.43000941238242,,,,,0
SC,2004,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2004-12-31,52624.24815761137,-6.706219898892063,,,,,0
SC,2005,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2005-12-31,54937.1499545249,4.395125589227078,,,,,0
SC,2006,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2006-12-31,358001.6414713406,551.6567418726347,,,,,0
SC,2007,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2007-12-31,302448.5577727759,-15.51754999509184,,,,,0
SC,2008,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2008-12-31,255068.99697278696,-15.665328725285022,,,,,0
SC,2009,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2009-12-31,53264.3569511809,-79.11766714758218,,,,,0
SC,2010,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2010-12-31,51939.3355581923,-2.487632384641447,,,,,0
SC,2011,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2011-12-31,44873.55127184257,-13.603917359384198,,,,,0
SC,2012,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2012-12-31,45035.370330584374,0.3606112156390617,,,,,0
SC,2013,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2013-12-31,49475.44376797465,9.859080551126144,,,,,0
SC,2014,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2014-12-31,52053.17701618744,5.210126583809149,,,,,0
SC,2015,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2015-12-31,55374.03217792184,6.379735785774776,,,,,0
SC,2016,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2016-12-31,56162.25860109448,1.4234585999444604,,,,,0
SC,2017,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2017-12-31,55294.77295777211,-1.5446060484922586,,,,,0
SC,2018,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2018-12-31,64049.41631710115,15.832678011020771,,,,,0
SC,2019,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2019-12-31,69788.38811706104,8.96022497932989,,,,,0
SC,2020,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2020-12-31,76193.73017312995,9.178234701917432,,,,,0
SC,2021,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2021-12-31,86905.10216526307,14.058075340050124,,,,,0
SC,2022,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2022-12-31,100604.56229066498,15.76370061604706,,,,,0
SC,2023,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2023-12-31,65209.37363555587,-35.182488596139336,,,,,0
SC,2024,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2024-12-31,56378.07972180422,-13.542982275996474,,,,,0
SC,2025,43746,Wagener,city,SC,"Augusta-Richmond County, GA-SC",Aiken County,2025-09-30,53309.54287238196,-5.442783550918828,,,,,0
SD,2007,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2007-12-31,108159.9681415843,5.010892762591768,,,,,0
